2025-10-20T14:44:37.995639Z
ID_CLASS	ID_PERM	ID_NAME	TLS_KNOTENNUMMER	TLS_LOC	TLS_DIST	TLS_FG	TLS_DE	FD	TLS_PORT	TLS_SLAVE	TLS_EAK	TLS_EA	TLS_WZGTYP	TLS_ZEICHENSATZ	TLS_ANZEIGEPRINZIP	TLS_HERSTELLER	TLS_TYP	TLS_REF	TLS_FAHRTR	LOC_LANE	LOC_WGS84_COOR_LAT	LOC_WGS84_COOR_LONG	LOC_ID_ASFiNAG	EFH	TLS_IFACEKEY
KRI	kri.kri137.m.de	KRI137	9516741	37174	197	0	0		245	0	0						0	C2VBA																									
KRI	kri.kri16_sts.m.de	KRI16_STS	9906999	38699	55	0	0		246	0	0						0	C2VBA																									
KRI	kri.kri_tu_fa.m.de	KRI_TU_Fa	9519570	37185	210	0	0		247	0	0						0	C2VBA																									
GRP	wwk.wwk_9950103m.de	WWW BAB A99 - AS17 AK München Ost_Stg	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9250004m.de	WWW BAB A92 AS1 - AD München-Feldmoching (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950108m.de	WWW BAB A99 - AS17 AK München Ost_Sbg	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950107m.de	WWW BAB A9 AS68 - AK Neufahrn (Fr. Nürnberg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950112m.de	WWW BAB A99 AS12b - AS Fröttmaning-Nord (Fr. Salzburg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9405m.de	WWW BAB A94 - AS5 München Riem_1_Pas	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950102m.de	WWW BAB A9 AS70 - AS Garching-Nord (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9401m.de	WWW BAB A94 - AS6 Feldkirchen West_Mch	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9450100m.de	WWW BAB A94 - AS8 AK München Ost	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950106m.de	WWW BAB A9 AS72 - AK München-Nord (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950101m.de	WWW BAB A9 AS72 - AK München-Nord (Fr. Nürnberg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950109m.de	WWW BAB A99 AS13 - AK München-Nord (Fr. Stuttgart)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_850100m.de	WWW BAB A8 Sued A95 AK München Süd	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950100m.de	WWW BAB A99 AS11 - AD München-Feldmoching (Fr. Salzburg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9404m.de	WWW BAB A94 - AS4 Am Moosfeld_Pas	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_92620m.de	WWW BAB A92 AS3 - AS Unterschleißheim (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9403m.de	WWW BAB A94 - AS4 Am Moosfeld_Mch	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950105m.de	WWW BAB A9 AS69 - AS Eching (Fr. Nürnberg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950105m.de	WWW BAB A99 - AS14 Aschheim/Ismaning	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950106m.de	WWW BAB A99 - AS15 Kirchheim b.München	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950104m.de	WWW BAB A9 AS71 - AS Garching-Süd (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950100m.de	WWW BAB A9 AS68 - AK Neufahrn (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_92370m.de	WWW BAB A92 AS2 - AS Oberschleißheim (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9402m.de	WWW BAB A94 - AS5  München Riem_Mch 	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_922400m.de	WWW BAB A92 AS2 - AS Oberschleißheim (Fr. Deggendorf)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950102m.de	WWW BAB A99 AS12 - AS München-Neuherberg (Fr. Salzburg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9407m.de	WWW BAB A94 - AS6 Feldkirchen West_Pas	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9250003m.de	WWW BAB A92 AS4 - AK Neufahrn (Fr. München)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9406m.de	WWW BAB A94 - AS5 München Riem_2_Pas	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_950103m.de	WWW BAB A9 AS70 - AS Garching-Nord (Fr. Nürnberg)	0	0	0	0	0		0	0	0						0																										
GRP	wwk.wwk_9950111m.de	WWW BAB A99 AS11 - AD München-Feldmoching (Fr. Stuttgart)	0	0	0	0	0		0	0	0						0																										
