VT_HERKUNFT_ID;VT_KONFIG_VERSION;VT_LAUF_ID;UZ_ID;INTERN;QUERSCHNITT_ID;PROJEKT;BEZEICHNUNG;BAB;VON_KM;BIS_KM;VON_RICHTUNG;IN_RICHTUNG;FAHRTRICHTUNG;FR;ZWISCHEN_BEI_AS;UND_AS;FG;KNOTENNR;LOCATION;DIST;WGS84_BREITE;WGS84_LAENGE;ANZ_DETEKTOREN;LISTE_DE_KANAELE;LISTE_IDS_BETROFFENE_KONFIG_EINTRAEGE
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Arnstein;Würzburg;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;5148161;20110;1;50,00199852;10,07653672;1;65;81508
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Arnstein;Bamberg;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;6;5148161;20110;1;50,00154536;10,07752849;2;1,2;81511,81572
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Arnstein;Bamberg;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;5148161;20110;1;50,00201669;10,07654417;1;1;81505
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Bamberg;Würzburg;Bayreuth;Süd/ West;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;5148161;20110;1;50,00256435;10,07660514;1;97;81509
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Bamberg;Arnstein;Bayreuth;Süd/ West;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;5148161;20110;1;50,00254907;10,076514;1;33;81506
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Fulda;Bamberg;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;5148161;20110;1;50,00209661;10,0766468;1;137;81507
ABDN;20200728;7;28;7;A-000,1;NBA N-SW;A 070 A -0,18;A70;-0,18;;Fulda;Bamberg;Bayreuth;Süd/ West;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;5148161;20110;1;50,0033571;10,07562103;1;161;81510
ABDN;20200728;7;29;16;A000,1;DZS 8+1;B 505 B 000,2;B505;0,147;;Bamberg (B505);BAB A3 (B505);Höchstadt;Süd/ West;AS 79 Pommersfelden (B505);;6;6179841;24140;1;49,73130102;10,82525063;1;1;81882
ABDN;20200728;7;29;16;A000,1;DZS 8+1;B 505 B 000,2;B505;0,147;;BAB A3 (B505);Bamberg (B505);Höchstadt;Nord/ Ost;AS 79 Pommersfelden (B505);;1;6179841;24140;1;49,73128803;10,82531395;1;1;81880
ABDN;20200728;7;29;16;A000,1;DZS 8+1;B 505 B 000,2;B505;0,147;;Bamberg (B505);BAB A3 (B505);Höchstadt;Süd/ West;AS 79 Pommersfelden (B505);;1;6179841;24140;1;49,73128803;10,82531395;1;33;81881
ABDN;20200728;7;28;7;A000,2;NBA N-SW;A 070 A 000,2;A70;0,155;;Bamberg;Fulda;Bayreuth;Süd/ West;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;3177474;12412;2;50,00196668;10,08051311;1;97;81575
ABDN;20200728;7;28;7;A000,2;NBA N-SW;A 070 A 000,2;A70;0,155;;Arnstein;Fulda;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;3177474;12412;2;50,00059732;10,08036226;1;65;81573
ABDN;20200728;7;28;7;A000,2;NBA N-SW;A 070 A 000,2;A70;0,155;;Arnstein;Bamberg;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;6;3177474;12412;2;50,0009179;10,08067486;2;1,2;81577,81578
ABDN;20200728;7;28;7;A000,2;NBA N-SW;A 070 A 000,2;A70;0,155;;Würzburg;Bamberg;Bayreuth;Nord/ Ost;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;3177474;12412;2;50,00058195;10,08041586;1;129;81574
ABDN;20200728;7;28;7;A000,2;NBA N-SW;A 070 A 000,2;A70;0,155;;Würzburg;Arnstein;Bayreuth;Süd/ West;2 ADSchweinfurt/ Werneck (A7(99)/B26a);;1;3177474;12412;2;50,00195471;10,08046208;1;161;81576
ABDN;20200728;7;27;32;A003A204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;6;2781250;10864;66;49,99332861;9,0134111;3;1,2,3;84230,84231,84232
ABDN;20200728;7;27;32;A003A204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;4;2781250;10864;66;49,99328538;9,01392099;7;33,34,35,97,98,105,106;84222,84223,84224,84225,84226,84227,84228
ABDN;20200728;7;27;32;A003A204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;3;2781250;10864;66;49,99332861;9,0134111;1;33;84229
ABDN;20200728;7;27;32;A003A204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;1;2781250;10864;66;49,99342659;9,01360644;3;33,34,35;83924,83925,83926
ABDN;20200728;7;27;32;A003A204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Gießen;Frankfurt;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;4;2781250;10864;66;49,99328538;9,01392099;1;193;84160
ABDN;20200728;7;27;32;A003A204,7;SBA A3 Stockstadt;A 003 A 204,7;A3;204,68;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;6;2780930;10863;2;49,99171591;9,01743391;3;1,2,3;83918,83919,83920
ABDN;20200728;7;27;32;A003A204,7;SBA A3 Stockstadt;A 003 A 204,7;A3;204,68;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;1;2780930;10863;2;49,99173631;9,01755363;3;33,34,35;83856,83914,83915
ABDN;20200728;7;27;32;A003A204,7;SBA A3 Stockstadt;A 003 A 204,7;A3;204,68;;Frankfurt;Gießen;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;1;2780930;10863;2;49,99164385;9,0168053;1;97;83916
ABDN;20200728;7;27;32;A003A204,7;SBA A3 Stockstadt;A 003 A 204,7;A3;204,68;;Gießen;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));;1;2780930;10863;2;49,99133515;9,01780284;1;161;83917
ABDN;20200728;7;27;32;A003A205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);3;2780940;10863;12;49,98806578;9,03021133;3;42,43,44;83615,83616,83852
ABDN;20200728;7;27;32;A003A205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);3;2780940;10863;12;49,98806921;9,02979841;1;33;83608
ABDN;20200728;7;27;32;A003A205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);4;2780940;10863;12;49,98806578;9,03021133;8;33,34,35,97,98,105,106,193;79935,83539,83540,83541,83542,83543,83544,83607
ABDN;20200728;7;27;32;A003A205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);6;2780940;10863;12;49,98806921;9,02979841;3;1,2,3;83853,83854,83855
ABDN;20200728;7;27;32;A003A205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);1;2780940;10863;12;49,98813796;9,02982047;6;33,34,35,41,42,43;79926,79927,79928,79932,79933,79934
ABDN;20200728;7;27;32;A003A205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);3;2780940;10863;12;49,98764714;9,04634791;6;35,36,37,38,39,40;83609,83610,83611,83612,83613,83614
ABDN;20200728;7;27;32;A003A206,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 206,9;A3;206,885;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);1;2780952;10863;24;49,98751587;9,04513149;3;33,34,35;79632,79633,79634
ABDN;20200728;7;27;32;A003A206,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 206,9;A3;206,885;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);4;2780952;10863;24;49,9876679;9,04654035;8;33,34,35,97,98,105,106,193;79636,79637,79638,79639,79640,79863,79920,79921
ABDN;20200728;7;27;32;A003A206,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 206,9;A3;206,885;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);6;2780952;10863;24;49,98751098;9,04617953;3;1,2,3;79923,79924,79925
ABDN;20200728;7;27;32;A003A206,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 206,9;A3;206,885;;Frankfurt;Obernburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);1;2780952;10863;24;49,98751587;9,04513149;1;97;79635
ABDN;20200728;7;27;32;A003A206,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 206,9;A3;206,885;;Frankfurt;Würzburg;Würzburg;Süd/ West;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);3;2780952;10863;24;49,98751098;9,04617953;1;33;79922
ABDN;20200728;7;27;32;A003A207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);1;2780678;10862;6;49,98970268;9,05954072;2;177,178;79288,79343
ABDN;20200728;7;27;32;A003A207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);3;2780678;10862;6;49,98967745;9,05954851;1;33;79568
ABDN;20200728;7;27;32;A003A207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);3;2780678;10862;6;49,99035104;9,06408827;1;34;79569
ABDN;20200728;7;27;32;A003A207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);4;2780678;10862;6;49,98987749;9,05994481;8;33,34,35,97,98,105,106,193;79344,79345,79346,79347,79348,79565,79566,79567
ABDN;20200728;7;27;32;A003A207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);6;2780678;10862;6;49,98967745;9,05954851;3;1,2,3;79570,79571,79631
ABDN;20200728;7;27;32;A003A207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);1;2780678;10862;6;49,9898008;9,05949911;3;33,34,35;79283,79284,79285
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;1;2780417;10861;1;49,99128163;9,07785991;1;178;79839
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;1;2780417;10861;1;49,99144879;9,07574547;3;33,34,35;79835,79836,79837
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;3;2780417;10861;1;49,99131576;9,07577249;1;33;78992
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;3;2780417;10861;1;49,99145144;9,07584079;6;35,36,37,38,39,40;78993,78994,78995,78996,78997,78998
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;3;2780417;10861;1;49,99145338;9,07591042;3;42,43,44;78999,79054,79055
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;4;2780417;10861;1;49,99145338;9,07591042;8;33,34,35,97,98,105,106,193;78984,78985,78986,78987,78988,78989,78990,78991
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;6;2780417;10861;1;49,99131576;9,07577249;3;1,2,3;79277,79278,79279
ABDN;20200728;7;27;32;A003A209,0;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 209,0;A3;209,023;;Aschaffenburg;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);;1;2780417;10861;1;49,9913997;9,07783407;1;161;79838
ABDN;20200728;7;27;32;A003A210,1;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 210,1;A3;210,11;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);1;2780428;10861;12;49,990926;9,09082304;3;33,34,35;79544,79545,79546
ABDN;20200728;7;27;32;A003A210,1;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 210,1;A3;210,11;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);4;2780428;10861;12;49,99090735;9,09110197;8;33,34,35,97,98,105,106,193;79771,79772,79773,79826,79827,79828,79829,79830
ABDN;20200728;7;27;32;A003A210,1;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 210,1;A3;210,11;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);6;2780428;10861;12;49,9908907;9,09081889;3;1,2,3;79832,79833,79834
ABDN;20200728;7;27;32;A003A210,1;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 210,1;A3;210,11;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);3;2780428;10861;12;49,9908907;9,09081889;1;33;79831
ABDN;20200728;7;27;32;A003A211,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 211,3;A3;211,25;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);3;2780440;10861;24;;;1;33;79540
ABDN;20200728;7;27;32;A003A211,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 211,3;A3;211,25;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);4;2780440;10861;24;;;8;33,34,35,97,98,105,106,193;79477,79478,79479,79480,79481,79537,79538,79539
ABDN;20200728;7;27;32;A003A211,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 211,3;A3;211,25;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);6;2780440;10861;24;;;3;1,2,3;79541,79542,79543
ABDN;20200728;7;27;32;A003A211,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 211,3;A3;211,25;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);1;2780440;10861;24;;;3;33,34,35;79260,79475,79476
ABDN;20200728;7;27;32;A003A212,6;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 212,6;A3;212,58;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);1;2780453;10861;37;;;3;33,34,35;79194,79195,79196
ABDN;20200728;7;27;32;A003A212,6;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 212,6;A3;212,58;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);3;2780453;10861;37;;;1;33;79256
ABDN;20200728;7;27;32;A003A212,6;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 212,6;A3;212,58;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);4;2780453;10861;37;;;8;33,34,35,97,98,105,106,193;79197,79198,79199,79200,79201,79202,79254,79255
ABDN;20200728;7;27;32;A003A212,6;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 212,6;A3;212,58;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);6;2780453;10861;37;;;3;1,2,3;79257,79258,79259
ABDN;20200728;7;27;32;A003A213,8;Einhausung Hösbach;A 003 A 213,8;A3;213,79;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);1;2780465;10861;49;;;4;33,34,35,193;83712,83713,83714,83715
ABDN;20200728;7;27;32;A003A213,8;Einhausung Hösbach;A 003 A 213,8;A3;213,79;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);4;2780465;10861;49;;;8;33,34,35,97,98,105,106,193;83718,83719,83720,83779,83780,83781,83782,83783
ABDN;20200728;7;27;32;A003A213,8;Einhausung Hösbach;A 003 A 213,8;A3;213,79;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);6;2780465;10861;49;;;4;1,2,3,193;84025,84026,84083,84084
ABDN;20200728;7;27;32;A003A213,8;Einhausung Hösbach;A 003 A 213,8;A3;213,79;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);3;2780465;10861;49;;;9;33,65,67,69,80,81,82,193,195;83716,83717,83784,83785,83786,84021,84022,84023,84024
ABDN;20200728;7;27;32;A003A215,1;Einhausung Hösbach;A 003 A 215,1;A3;215,11;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);6;2780478;10861;62;;;4;1,2,3,193;83332,83333,83334,83335
ABDN;20200728;7;27;32;A003A215,1;Einhausung Hösbach;A 003 A 215,1;A3;215,14;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);1;2780478;10861;62;;;4;33,34,35,193;84085,84086,84087,84088
ABDN;20200728;7;27;32;A003A215,1;Einhausung Hösbach;A 003 A 215,1;A3;215,14;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);3;2780478;10861;62;;;9;33,65,67,69,80,81,82,193,195;83325,83326,83327,83328,83329,83330,83331,84089,84090
ABDN;20200728;7;27;32;A003A215,1;Einhausung Hösbach;A 003 A 215,1;A3;215,14;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS 58 Aschaffenburg/ West (B8);AS 59 Aschaffenburg/ Ost (B26);4;2780478;10861;62;;;8;33,34,35,97,98,105,106,193;83322,83323,83324,84091,84092,84093,84094,84095
ABDN;20200728;7;27;32;A003A215,8;Erneuerung Kauppenaufstieg 2.BA;A 003 B 215,8;A3;216,225;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;AS Aschaffenburg-Ost;;1;2780162;10860;2;;;3;65,129,194;79266,79267,79268
ABDN;20200728;7;27;26;A003A216,2;Einhausung Hösbach;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;3;2780162;10860;2;;;3;66,75,76;79614,79615,79616
ABDN;20200728;7;27;32;A003A216,2;DZS 8+1;A 003 A 216,2;A3;216,225;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;AS Aschaffenburg-Ost;;1;2780162;10860;2;;;3;1,2,3;79261,79262,79263
ABDN;20200728;7;27;32;A003A216,2;DZS 8+1;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;;1;2780162;10860;2;;;3;41,42,43;79038,79039,79040
ABDN;20200728;7;27;32;A003A216,2;Erneuerung Kauppenaufstieg 2.BA;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;;1;2780162;10860;2;;;2;97,161;79264,79265
ABDN;20200728;7;27;32;A003A216,2;Einhausung Hösbach;A 003 A 216,2;A3;216,4;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;3;2780162;10860;2;;;1;195;79332
ABDN;20200728;7;27;32;A003A216,2;Einhausung Hösbach;A 003 A 216,2;A3;216,195;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;6;2780162;10860;2;;;4;1,2,3,193;79619,79620,79621,79622
ABDN;20200728;7;27;32;A003A216,2;Einhausung Hösbach;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;1;2780162;10860;2;;;4;33,34,35,193;78981,78982,79036,79037
ABDN;20200728;7;27;32;A003A216,2;Einhausung Hösbach;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;3;2780162;10860;2;;;8;65,67,69,80,81,82,193,197;79269,79551,79552,79553,79612,79613,79617,79618
ABDN;20200728;7;27;32;A003A216,2a;Einhausung Hösbach;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;3;2780162;10860;2;;;1;33;79270
ABDN;20200728;7;27;32;A003A216,2a;Einhausung Hösbach;A 003 A 216,2;A3;216,225;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;4;2780162;10860;2;;;8;33,34,35,97,98,105,106,193;79271,79325,79326,79327,79328,79329,79330,79331
ABDN;20200728;7;27;32;A003A216,2b;Einhausung Hösbach;A 003 A 216,2;A3;216,4;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;4;2780162;10860;2;;;4;161,163,167,195;79547,79548,79549,79550
ABDN;20200728;7;27;32;A003A216,2b;Einhausung Hösbach;A 003 A 216,2;A3;216,4;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;3;2780162;10860;2;;;1;34;79333
ABDN;20200728;7;27;32;A003A217,1;Einhausung Hösbach;A 003 A 217,1;A3;217,147;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;6;2780172;10860;12;;;4;1,2,3,193;79065,79066,79067,79068
ABDN;20200728;7;27;32;A003A217,1;Einhausung Hösbach;A 003 A 217,1;A3;217,148;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;1;2780172;10860;12;;;4;34,35,36,193;79914,79915,79916,79917
ABDN;20200728;7;27;32;A003A217,1;Einhausung Hösbach;A 003 A 217,1;A3;217,148;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;4;2780172;10860;12;;;8;34,35,36,98,99,106,107,193;79057,79058,79059,79060,79061,79062,79063,79064
ABDN;20200728;7;27;32;A003A217,1;Einhausung Hösbach;A 003 A 217,1;A3;217,148;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Aschaffenburg-Ost;AS Goldbach;3;2780172;10860;12;;;2;33,193;79056,79918
ABDN;20200728;7;27;32;A003A217,8;Einhausung Hösbach;A 003 A 217,8;A3;217,751;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Goldbach;AS Hösbach;4;2779904;10859;0;;;8;34,35,36,98,99,106,107,193;79644,79645,79646,79647,79704,79705,79706,79707
ABDN;20200728;7;27;32;A003A217,8;Einhausung Hösbach;A 003 A 217,8;A3;217,751;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Goldbach;AS Hösbach;3;2779904;10859;0;;;2;33,193;79642,79643
ABDN;20200728;7;27;32;A003A217,8;Einhausung Hösbach;A 003 A 217,8;A3;217,751;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Goldbach;AS Hösbach;1;2779904;10859;0;;;4;34,35,36,193;79413,79414,79415,79416
ABDN;20200728;7;27;32;A003A217,8;Einhausung Hösbach;A 003 A 217,8;A3;217,725;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Goldbach;AS Hösbach;1;2779904;10859;0;;;2;97,197;79419,79641
ABDN;20200728;7;27;32;A003A217,8;Einhausung Hösbach;A 003 A 217,8;A3;218,06;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Goldbach;AS Hösbach;1;2779904;10859;0;;;2;161,195;79417,79418
ABDN;20200728;7;27;32;A003A217,8;Einhausung Hösbach;A 003 A 217,8;A3;217,89;;Frankfurt;Würzburg;Würzburg;Süd/ West;AS Goldbach;AS Hösbach;6;2779904;10859;0;;;4;1,2,3,193;79708,79709,79710,79711
